seed,background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,baseline_edge_pdb_satisfaction_rate,proposed_edge_pdb_satisfaction_rate,delta_pdb_satisfaction_rate,center_throughput_retention,delta_prb_utilization,delta_center_prb_share,delta_edge_prb_share
9,48,4,500,300,0.0,0.0,0.0,0.35425608391,3.0525030525474506e-06,-0.15404466471880598,0.15404466471880596
9,48,10,100,50,0.0,0.0,0.0,0.148618766329,5.0671550671510524e-05,-0.1294754963128409,0.12947549631284094
9,48,10,100,150,0.0,0.0,0.0,0.15113403832,3.296703296706838e-05,-0.12659994449896864,0.1265999444989686
9,48,10,100,300,0.0,0.0,0.0,0.150648749306,0.0,-0.12612942612942613,0.12612942612942613
9,48,10,300,50,0.003003003003003003,0.003003003003003003,0.0,0.207489239491,0.0009120879120879666,-0.14153433472167043,0.14153433472167043
9,48,10,300,150,0.0,0.0,0.0,0.267365078034,0.0,-0.1248962148962149,0.12489621489621494
9,48,10,300,300,0.0,0.0,0.0,0.258008489995,0.0,-0.12505494505494508,0.12505494505494508
9,48,10,500,50,0.005,0.0,-0.005,0.294849086588,1.709401709404368e-05,-0.16212679465449975,0.16212679465449986
9,48,10,500,150,0.0,0.0,0.0,0.228201144361,6.105006105094901e-07,-0.1964580382264572,0.19645803822645713
9,48,10,500,300,0.0,0.0,0.0,0.240730514823,6.105006105094901e-07,-0.18033409698471248,0.18033409698471248
9,48,16,100,50,0.0,0.0,0.0,0.874454133186,0.0,-0.0036733821733821725,0.0036733821733820893
9,48,16,100,150,0.0,0.0,0.0,0.179363235252,0.0,-0.029109279609279608,0.02910927960927967
9,48,16,100,300,0.0,0.0,0.0,0.179863352723,0.0,-0.02908974358974359,0.02908974358974359
9,48,16,300,50,0.0018726591760299626,0.0018726591760299626,0.0,0.909351509863,-2.4420024420379605e-06,-0.003490116802872145,0.003490116802872145
9,48,16,300,150,0.0,0.0,0.0,0.420997329634,0.0,-0.029666666666666664,0.02966666666666662
9,48,16,300,300,0.0,0.0,0.0,0.440035918644,0.0,-0.029228327228327227,0.029228327228327244
9,48,16,500,50,0.0,0.0,0.0,0.337935334356,1.2210012210189802e-06,-0.06432250496619744,0.06432250496619751
9,48,16,500,150,0.0,0.0,0.0,0.87021815636,1.2210012210189802e-06,-0.007512907816005263,0.007512907816005221
9,48,16,500,300,0.0,0.0,0.0,0.85637677512,1.2210012210189802e-06,-0.008241845540470444,0.008241845540470472
10,48,4,100,50,0.0025,0.0,-0.0025,0.138681815583,3.6630036630569407e-06,-0.21735931077064194,0.21735931077064197
10,48,4,100,150,0.0,0.0,0.0,0.85695955454,0.0,-0.004095238095238096,0.004095238095238041
10,48,4,100,300,0.0,0.0,0.0,0.908199170975,0.0,-0.0029224664224664215,0.0029224664224664076
10,48,4,300,50,0.022556390977443608,0.19548872180451127,0.172932330827,0.98982938785,-1.1599511599458268e-05,-0.08809705310926202,0.08809705310926208
10,48,4,300,150,0.0,0.007518796992481203,0.007518796992,0.383023790283,0.0,-0.08406959706959707,0.08406959706959705
10,48,4,300,300,0.0,0.0,0.0,0.300119637762,0.00010500610500607799,-0.07313247068991874,0.0731324706899188
10,48,4,500,50,0.5375,0.675,0.1375,1.004050428988,-1.5262515262515208e-05,-0.0038300670977640117,0.0038300670977640117
10,48,4,500,150,0.0,0.0,0.0,0.299901055281,0.0,-0.21597374847374845,0.2159737484737485
10,48,4,500,300,0.0,0.0,0.0,0.373868865061,2.5641025641065518e-05,-0.07478309839571667,0.07478309839571662
